operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,,,
noInfo,R16Q3081H2H3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457659,20579E48F13C,a4:bb:6d:ce:ca:1c,KAY-DT-43,09:18.7,31.273,22.15,10.933,success,noInfo,2.085,1.621,0.817
noInfo,R16Q3081H2H8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457689,20579E48F34D,a4:bb:6d:ce:ca:1c,KAY-DT-43,15:05.1,27.043,22.286,10.542,success,noInfo,2.012,1.619,0.817
noInfo,R16Q3081H2Q4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457699,20579E490E6B,a4:bb:6d:ce:ca:1c,KAY-DT-43,17:11.5,33.052,22.551,10.54,success,noInfo,1.995,1.722,0.811
noInfo,R16Q3081H2F8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457719,20579E48F7E7,a4:bb:6d:ce:ca:1c,KAY-DT-43,24:02.5,30.235,22.51,10.9,success,noInfo,2,1.598,0.821
noInfo,R16Q3081H2F9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457729,20579E48F0B6,a4:bb:6d:ce:ca:1c,KAY-DT-43,25:39.7,31.48,22.391,10.639,success,noInfo,1.958,1.68,0.802
noInfo,R16Q3081H2H9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457744,20579E490E03,a4:bb:6d:ce:ca:1c,KAY-DT-43,27:57.1,32.331,22.642,10.816,success,noInfo,2.013,1.583,0.811
noInfo,R16Q3081H4A5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457759,20579E490847,a4:bb:6d:ce:ca:1c,KAY-DT-43,29:30.4,31.381,23.203,10.72,success,noInfo,2.092,1.626,0.806
noInfo,R16Q3081H2Z6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457774,20579E490085,a4:bb:6d:ce:ca:1c,KAY-DT-43,31:23.1,30.326,22.789,10.756,success,noInfo,2.111,1.705,0.823
noInfo,R16Q3081H2Z3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457789,20579E491A17,a4:bb:6d:ce:ca:1c,KAY-DT-43,33:23.9,32.429,22.243,10.825,success,noInfo,2.069,1.626,0.812
noInfo,R16Q3081H2Z2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457800,20579E490E2A,a4:bb:6d:ce:ca:1c,KAY-DT-43,35:14.7,30.608,23.351,10.798,success,noInfo,2.494,1.605,0.803
noInfo,R16Q3081H2Z9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457816,20579E490D3D,a4:bb:6d:ce:ca:1c,KAY-DT-43,36:40.3,33.283,22.615,11.064,success,noInfo,2.038,1.734,0.823
noInfo,R16Q3081H2Z0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457832,20579E491898,a4:bb:6d:ce:ca:1c,KAY-DT-43,38:16.1,31.762,23.073,10.913,success,noInfo,2.05,1.717,0.823
noInfo,R16Q3081H1S8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457848,20579E48F770,a4:bb:6d:ce:ca:1c,KAY-DT-43,39:46.7,31.187,22.781,10.686,success,noInfo,2.042,1.612,0.83
noInfo,R16Q3081H2J1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457864,20579E490086,a4:bb:6d:ce:ca:1c,KAY-DT-43,41:23.1,30.522,23.298,10.588,success,noInfo,2.08,1.639,0.818
noInfo,R16Q3081H1U2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457876,20579E48F02B,a4:bb:6d:ce:ca:1c,KAY-DT-43,44:26.3,31.346,22.501,10.886,success,noInfo,2.012,1.591,0.812
noInfo,R16Q3081H2F1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457892,20579E490DDC,a4:bb:6d:ce:ca:1c,KAY-DT-43,46:08.1,30.76,22.964,10.918,success,noInfo,2.103,1.719,0.838
noInfo,R16Q3081H1U0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457904,20579E490E84,a4:bb:6d:ce:ca:1c,KAY-DT-43,47:28.1,31.752,23.023,10.774,success,noInfo,2.135,1.649,0.815
noInfo,R16Q3081H1S1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457920,20579E490E28,a4:bb:6d:ce:ca:1c,KAY-DT-43,49:19.9,31.214,22.439,10.8,success,noInfo,2.069,1.616,0.811
noInfo,R16Q3081H2A7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021457936,20579E48F0B0,a4:bb:6d:ce:ca:1c,KAY-DT-43,50:58.1,31.173,23.334,10.717,success,noInfo,2.093,1.587,0.826
noInfo,R16Q3081H1R6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021457959,20579E4916A4,a4:bb:6d:ce:ca:1c,KAY-DT-43,55:18.0,31.796,23.669,10.658,success,noInfo,1.997,1.656,0.814
